id,category,file_path,original_text,processed_text,sentiment,publish_time,likes,comments,shares
401,comp.graphics,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\comp.graphics\38977,"I read a mesg. somewhere on GENIE about Intel coming out with a graphics standard called PCI, which would supplant VESA standards. Is this a rumor, or is there some substance to it. If any of y'all have heard of this ""standard"" please e-mail me on how I might obtain more info Thanks in Advance vamilliron@othello.ucd.edu",read mesg somewhere genie about intel coming out graphics standard called pci which supplant vesa standards rumor there substance if all heard standard please mail me how obtain more info thanks advance vamilliron othello ucd edu,中性,2025-03-07 07:48:00,370,155,23
793,comp.sys.mac.hardware,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\comp.sys.mac.hardware\51856,"Gosh, I wish people would read the postings that they are 'following up' to. In article <C5pMsv.Jtp@wyvern.wyvern.com>, dashley@wyvern.wyvern.com (Doug Ashley) writes: The original poster (W G Wright) posted an item saying that he had bought a new wizz-bang Laser Printer from Apple (a Select 300 I think) which can print GrayScale. He then said that he CANNOT PRINT GRAYSCALE from his SE computer (and also that all the 'experts' he has dealt with agree that it is not possible). This is the one maj",gosh wish people read postings following up article pmsv jtp wyvern wyvern com dashley wyvern wyvern com doug ashley writes original poster wright posted item saying bought new wizz bang laser printer from apple select think which can print grayscale then said cannot print grayscale from se computer also all experts dealt agree not possible one major bugbear about rd party se upgrade compared apple se se upgrade never able run color quickdraw color quickdraw controls color grayscale ses can print colour because quickdraw original non colour version right hooks eight colours remember scsigraph solution getting colour screen se think gave sixteen colours dithering something there reason apple couldn release software patches older computers there lots mac pluses classics ses upgraded processors which perfectly able deal color quickdraw wont rd parties difficult time duplicating mac roms nutek et al just one caveat thought if printing postscript grayscale image onto postscript grayscale printer able,中性,2025-03-29 07:52:00,361,60,18
604,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\sci.med\59278,"I got this recipe from a watier on the greek island of samos. They use it as a spread for bread there butit is excellent on gyro's as well. By the way, the actual name is tzatziki. Here is the recipe: yoghurt, chopped garlic, peeled chopped cucumber, salt, white pepper, a little olive oil and a little vinegar. I would love to hear of any other good greek recipes out there. -- Jon Walker jowalker@oboe.calpoly.edu",got recipe from watier greek island samos use as spread bread there butit excellent gyro as well way actual name tzatziki here recipe yoghurt chopped garlic peeled chopped cucumber salt white pepper little olive oil little vinegar love hear other good greek recipes out there jon walker jowalker oboe calpoly edu,正面,2025-03-11 18:18:00,61,51,15
722,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\sci.med\59181,"In article <1r6g8fINNe88@ceti.cs.unc.edu>, jge@cs.unc.edu (John Eyles) writes: All your friend really has to do is find a Registered Dietician(RD). While most work in hospitals and clinics, many major cities will have RD's who are in ""private practice"" so to speak. Many physicans will refer their patients with Crohn's disease to RD's for dietary help. If you can get your friend's physician to make a referral, medical insurance should pay for the RD's services just like the services of a physical",article finne ceti cs unc edu jge cs unc edu john eyles writes all friend really find registered dietician rd while most work hospitals clinics many major cities rd who private practice speak many physicans refer patients crohn disease rd dietary help if can get friend physician make referral medical insurance pay rd services just like services physical therapist better medical insurance plans cover even if friend plan doesn well worth cost get good diet control intestinal discomfort help intestinal lining heal crohn disease inflammatory disease intestinal lining lipoxygenase inhibitors help decreasing leukotriene formation not aware tea turmeric containing lipoxygenase inhibitors bad inflammation steroids used mild case side effects not worth small benefit gained steroid use upjohn developing new lipoxygenase inhibitor greatly help deal inflammatory diseases not available yet marty,正面,2025-03-04 11:56:00,0,10,63
741,sci.electronics,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\sci.electronics\53696,"I recently bought an apparantly complete Expansion Chassis by Mountain Computer Inc. It consists of a box with 8 Apple ][+ compatible slots, powersupply brick, interface card and ribbon cable to attach it to the computer to be expanded. There was also included a small card with empty sockets on top and pins on the bottom that looks like it would plug into the ][+ motherboard somewhere after pulling a chip. There's an empty socket also on the interface card and a short 16-pin DIP jumper like the ",recently bought apparantly complete expansion chassis mountain computer inc consists box apple compatible slots powersupply brick interface card ribbon cable attach computer expanded there also included small card empty sockets top pins bottom looks like plug into motherboard somewhere after pulling chip there empty socket also interface card short pin dip jumper like ones used language cards technological marvel came docs haven clue as how hook thing up if anyone docs users disk sort really use copies least help need know how orient ribbon cable between card chassis how attach short cable from motherboard card if small card used purposes various jumper pins card more than cms scsi card thanks john daniels ah cleveland freenet edu,正面,2025-03-26 00:13:00,363,31,62
107,rec.sport.hockey,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\rec.sport.hockey\52554,Maine beat LSSU 5-4. -- ------------------------THE LOGISTICIAN REIGNS SUPREME!!!---------------------- | | | GO BLUE!!! GO TIGERS!!! GO PISTONS!!! GO LIONS!!! GO RED WINGS!!! | -------------------------------ching@wpi.wpi.edu-------------------------------,maine beat lssu logistician reigns supreme go blue go tigers go pistons go lions go red wings ching wpi wpi edu,中性,2025-03-17 06:40:00,152,90,62
796,talk.religion.misc,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.religion.misc\83829,"brian@lpl.arizona.edu (Brian Ceccarelli 602/621-9615) writes: If I have a habit that I really want to break, and I am willing to make whatever sacrifice I need to make to break it, then I do so. There have been bad habits of mine that I've decided to put forth the effort to break, and I've done so; there have been other bad habits that I've decided are not worth the effort to break. It's my choice, either way. I am my own master. I choose what I want to do. I weigh the benefits of my actions aga",brian lpl arizona edu brian ceccarelli writes if habit really want break am willing make whatever sacrifice need make break then there bad habits mine ve decided put forth effort break ve done there other bad habits ve decided not worth effort break choice either way am own master choose what want weigh benefits actions against consequences use experience help me deal unexpected which turn make me more experienced don always succeed never fail either learn habits can break why not arrived own understanding christianity just as ve probably arrived own understanding islam most likely very different from way moslem thinks religion unable master lack desire understand even slightest concept quran if different then how different from what accuse me can accuse desire understand even slightest concept atheism course not disgusting centuries religions discriminating sex treating women as second class humans one reasons renounced christianity don insult people period not nature not something want eit,负面,2025-03-17 06:00:00,29,343,77
630,talk.politics.mideast,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.politics.mideast\75378,"In article <C50wJJ.J4r@newsflash.concordia.ca> ilyess@ECE.Concordia.CA (Ilyess Bdira) writes: G-d has nothing to do with it. Some of the land was in fact given to the Jews by the United Nations, quite a bit of it was purchased from Arab absentee landlords. Present claims are based on prior ownership (purchase from aforementioned absentee landlords) award by the United Nations in the partition of the Palestine mandate territory, and as the result of defensive wars fought against the Egyptians, Sy",article wjj newsflash concordia ca ilyess ece concordia ca ilyess bdira writes nothing land fact given jews united nations quite bit purchased from arab absentee landlords present claims based prior ownership purchase from aforementioned absentee landlords award united nations partition palestine mandate territory as result defensive wars fought against egyptians syrians jordanians et al first point out many jews not fact agree idea west bank theirs since however agree who claim west bank think can answer question thusly west bank what called spoils war hussein ordered arab legion attack israel which poor move seeing as how israelis promptly kicked butt territory therefore forefeit retaining possession all west bank not desirable beats national suicide israelis put another way one ask why many palestinians seem think tel aviv belongs future state palestine as long as state affairs continues seems give palestinians place from which can launch attacks jews real poor idea giving up entire west bank idiotic froma security standpoint addition there small matter jerusalem which,负面,2025-03-09 04:31:00,73,141,55
199,sci.space,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\sci.space\61486,"prb@access.digex.net (Pat) writes: Has someone actually verified that mass is the predominant constraint on this mission? You seem to be assuming it without giving supporting evidence. Pat, this would be slower, more expensive and worse. Slower: The shuttle mission is scheduled to go up in December. That's less than eight months away. There is no way you could build new hardware, retrain and reschedule the EVA's in that time. More Expensive: Your proposal still requires the shuttle to do everyth",prb access digex net pat writes someone actually verified mass predominant constraint mission seem assuming without giving supporting evidence pat slower more expensive worse slower shuttle mission scheduled go up december less than eight months away there way build new hardware retrain reschedule eva time more expensive proposal still requires shuttle everything going execpt fire oms addition ve added significant extra cost new piece complex hardware according gao report omv before me there only two currently planned missions use such vehicle hst axaf since axaf since scaled back hst can rely shuttle there doesn seem need vehicle josh hopkins jbh uxa cso uiuc edu find way make one attributed hannibal,负面,2025-03-11 22:39:00,69,279,86
209,sci.crypt,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\sci.crypt\15942,"> If the crooks use an innocent person's clipper phone on the tapped line >there's no problem. The Feds don't care whose phone instrument is used, just >that the conversation is by the suspect on the tapped line. They get the >serial number, get the keys, and they are in business. So, you admit that Clipper opens the doors wide for the following scenario: FEDS: We need the keys to Joe Blow's phone. ESCROW AGENT: Joe Blow? You have a warrant to tap his line? FEDS: Well, no, but we have a warrant ",if crooks use innocent person clipper phone tapped line there problem feds don care whose phone instrument used just conversation suspect tapped line get serial number get keys business admit clipper opens doors wide following scenario feds need keys joe blow phone escrow agent joe blow warrant tap line feds well warrant tap carlos slime devil gonzales line tap shows mr gonzales using mr blow phone escrow agent well ok ....,中性,2025-03-29 06:12:00,50,103,30
357,comp.sys.mac.hardware,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\comp.sys.mac.hardware\52072,"There has been no empirical evidence to support the first statement. True, there is a power surge at startup that has the potential to do damage, but the internal power supply is well-protected. (I've turned my Mac on and off six or seven times a day for three years without problem). The monitor is the same. To leave it on is to waste a lot of electricity -- twice as much as a television, possibly more. Turn it off when you're not using it. It'll save you money and the world a few more resources",there empirical evidence support first statement true there power surge startup potential damage internal power supply well protected ve turned mac off six seven times day three years without problem monitor same leave waste lot electricity twice as much as television possibly more turn off when re not using ll save money world few more resources kelley thomas kelley boylan powerpc ibm austin kelleyb austin ibm com buy pay own opinions,负面,2025-03-10 23:04:00,59,316,0
657,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\rec.sport.baseball\104357,"In article <1993Apr15.151202.3551@Virginia.EDU> jja2h@Virginia.EDU ("""") writes: The FAN is an okay Sports Radio station, but doesn't come close to the ULTIMATE in Sports Radio, 610 WIP in Philadelphia. The signal might not be as powerful, but then again only stations in New York feel ""obligated"" to pollute everyone else's airwaves with a bunch of hoodlum Mets fans complaining 24 hours a day. WIP took two of your best sports jockeys too, Jody MacDonald and Steve Fredericks. 610 WIP is rockin with",article apr virginia edu jja virginia edu writes fan okay sports radio station doesn come close ultimate sports radio wip philadelphia signal not as powerful then again only stations new york feel obligated pollute everyone else airwaves bunch hoodlum mets fans complaining hours day wip took two best sports jockeys too jody macdonald steve fredericks wip rockin sports talk from am till midnight check out anytime within few hours philadelphia if not mistaken wip highest sports talk ratings nation rob only nice thing about fan talk sports all night hopefully begin somewhat soon,正面,2025-03-12 14:14:00,120,129,65
353,talk.politics.mideast,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.politics.mideast\76080,"In article <C5wB46.I3o@blaze.cs.jhu.edu>, arromdee@jyusenkyou.cs.jhu.edu (Ken Arromdee) writes... No, you have completely misunderstood. I was opposed to intervention in Somalia for the same reason I am opposed to intervention in Bosnia - there is no security interest of the United States there which justifies risking the lives of American servicemen, and there are too many crises in the world for us to take on all of them. In the case of Bosnia, the risks are obviously much greater, and there a",article wb blaze cs jhu edu arromdee jyusenkyou cs jhu edu ken arromdee writes ... completely misunderstood opposed intervention somalia same reason am opposed intervention bosnia there security interest united states there which justifies risking lives american servicemen there too many crises world take all case bosnia risks obviously much greater there other countries much better position far better reasons take action than continue misunderstand not say reason why people want intervene because racist seem overly fond using word btw said phenomenon race related which not same as racist perhaps distinction too subtle grasp motives said attention outrage entire yugoslavian situation result closer home happening people can identify relentlessly harped media never said anything about which side preferred which lot more presentation conflict than psychological factors think there doubt despite fact intervened somalia level attention devoted there considerably less than what devoted bosnia if newspapers tv news see guide dave,负面,2025-03-29 13:35:00,110,132,71
87,talk.politics.misc,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.politics.misc\176907,"In article <C513wJ.75y@encore.com> rcollins@ns.encore.com (Roger Collins) writes: Since you asked, Article I Section 1. Article I Section 8. Article I Section 10. Article II Section 2. Article VI. Sixteenth Amendment. With this as a guide, try reading it yourself. jsh -- Steve Hendricks | DOMAIN: steveh@thor.ISC-BR.COM ""One thing about data, it sure does cut| UUCP: ...!uunet!isc-br!thor!steveh the bulls**t."" - R. Hofferbert | Ma Bell: 509 838-8826",article wj encore com rcollins ns encore com roger collins writes since asked article section article section article section article ii section article vi sixteenth amendment as guide try reading yourself jsh steve hendricks domain steveh thor isc br com one thing about data sure cut uucp ... uunet isc br thor steveh bulls hofferbert ma bell,中性,2025-03-19 03:19:00,38,183,100
429,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\sci.med\58925,"In article <lsj1gdINNkor@saltillo.cs.utexas.edu> turpin@cs.utexas.edu (Russell Turpin) writes: It's not a cycle. Free helium will escape from the atmosphere due to its high velocity. It won't be practical to recover it. It has to be mined. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | ""Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ------------------------------------------",article lsj gdinnkor saltillo cs utexas edu turpin cs utexas edu russell turpin writes not cycle free helium escape from atmosphere due high velocity won practical recover mined gordon banks jxp skepticism chastity intellect geb cadre dsl pitt edu shameful surrender too soon,中性,2025-03-10 13:54:00,165,161,58
649,talk.politics.mideast,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.politics.mideast\75364,"In article <4805@bimacs.BITNET>, ehrlich@bimacs.BITNET (Gideon Ehrlich) writes: |> |> Hassan and some other seemed not to be a ware that Jews celebrating on |> these days Thje Passover holliday the holidy of going a way from the |> Nile. |> So if one let his imagination freely work it seemed beter to write |> that the Zionist drean is ""from the misisipi to the Nile "". the question is by going East or West from the misisipi. on either choice you would loose Palestine or Broklyn, N.Y. I thought yo",article bimacs bitnet ehrlich bimacs bitnet gideon ehrlich writes hassan other seemed not ware jews celebrating days thje passover holliday holidy going way from nile if one let imagination freely work seemed beter write zionist drean from misisipi nile question going east west from misisipi either choice loose palestine broklyn thought re gonna say fromn misisipi back misisipi way what borders islamic world dreams about islamic readers am waiting honest answer let say let establish islamic state first let free occupied lands first then can dream about expansion mr gideon hasan,负面,2025-03-27 09:40:00,120,327,88
604,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\sci.med\59278,"I got this recipe from a watier on the greek island of samos. They use it as a spread for bread there butit is excellent on gyro's as well. By the way, the actual name is tzatziki. Here is the recipe: yoghurt, chopped garlic, peeled chopped cucumber, salt, white pepper, a little olive oil and a little vinegar. I would love to hear of any other good greek recipes out there. -- Jon Walker jowalker@oboe.calpoly.edu",got recipe from watier greek island samos use as spread bread there butit excellent gyro as well way actual name tzatziki here recipe yoghurt chopped garlic peeled chopped cucumber salt white pepper little olive oil little vinegar love hear other good greek recipes out there jon walker jowalker oboe calpoly edu,正面,2025-03-10 09:08:00,61,51,15
207,rec.autos,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\rec.autos\103064,"In article <1qqv7k$e5g@usenet.INS.CWRU.Edu> aas7@po.CWRU.Edu (Andrew A. Spencer) writes: ^^^^ Rears also vented Then you shouldn't've done it. Try answering the damn question. I am well aware of the fact that there was no mention of the SC in there. Well, my point was that the SC and the SHO both have very similar characteristics (front and rear disks (ABS on the SHO?), high output V6, 4-wheel independent suspension, very good aerodynamics, 3-point harness, fat rubber, and 130mph+ top speed). If",article qqv usenet ins cwru edu aas po cwru edu andrew spencer writes rears also vented then shouldn ve done try answering damn question am well aware fact there mention sc there well point sc sho both very similar characteristics front rear disks abs sho high output wheel independent suspension very good aerodynamics point harness fat rubber mph top speed if one up standard think sc other isn then why flamage just curiousity james james callison microcomputer coordinator oklahoma law center callison uokmax ecn uoknor edu callison aardvark ucs uoknor edu disclaimer not engineer play one work ... forecast calls thunder ... bird sc hell thing killing man take away all all ever gonna munny unforgiven,正面,2025-03-01 16:34:00,275,80,64
728,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\rec.sport.baseball\104924,"Does anyone know if the Dick Estelle who does the Radio Reader on NPR is one in the same with the lefty who pitched briefly for the Jints in '64 & '65? Just curious. --->Paul, spending too much time reading the baseball encyclopedia -------------------------------------------------------------------------------- We will stretch no farm animal beyond its natural length paula@koufax.cv.hp.com Paul Andresen Hewlett-Packard (503)-750-3511 home: 3006 NW McKinley Corvallis, OR 97330 (503)-752-8424 A S",anyone know if dick estelle who radio reader npr one same lefty who pitched briefly jints just curious paul spending too much time reading baseball encyclopedia stretch farm animal beyond natural length paula koufax cv hp com paul andresen hewlett packard home nw mckinley corvallis sabr member since,正面,2025-03-28 06:16:00,115,58,12
690,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\sci.med\58570,"In article <lsj4gnINNl6c@saltillo.cs.utexas.edu> turpin@cs.utexas.edu (Russell Turpin) writes: As usual, you are missing the whole point, Russell, because you are not willing to even consider questionning your basic article of faith, which is that science is merely a matter of methodology and that the highest purpose of science is to avoid making mistakes. This is like saying that the most important aspect of business management is accurate bookkeeping. If science were no more than methodology a",article lsj gninnl saltillo cs utexas edu turpin cs utexas edu russell turpin writes as usual missing whole point russell because not willing even consider questionning basic article faith which science merely matter methodology highest purpose science avoid making mistakes like saying most important aspect business management accurate bookkeeping if science more than methodology not making mistakes poor thing indeed what methodology darwin what methodology einstein what matter methodology jenner pasteur earlier article russell turpin writes first all think arguing against straw man because don think anyone here arguing quackery pseudo science homeopathy chiropracty traditional chinese medicine accepted as science particular think basic ideas homeopathy chiropracty seem extremely flaky what believe however things including flaky ideas deserving serious scientific attention if fact true as stated above who not use currently fashionable methodology can idea what effective what not then science today not exist all current science based past work scientists whose methodology,中性,2025-03-01 20:16:00,262,33,65
90,talk.politics.mideast,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.politics.mideast\76504,"I see that our retarded translator, David, is still writing things that don't make sense. Hey David I can see where you are.. May be one day, We will have the chance to talk deeply about that freedom of speach of yours.. And you now, killing or torture, these things are only easy ways out.. I have different plans for you and all empty headeds like you... Lets get serious, DAVE, don't ever write bad things about Turkish people or especially Cyprus.. If I hear a word from you again that I consider",see retarded translator david still writing things don make sense hey david can see where .. one day chance talk deeply about freedom speach yours .. now killing torture things only easy ways out .. different plans all empty headeds like ... lets get serious dave don ever write bad things about turkish people especially cyprus .. if hear word from again consider curse people retalliate ... muccccukkk .. timucin kaan timucin georgia institute technology atlanta georgia uucp ... decvax hplabs ncar purdue rutgers gatech prism gt internet gt prism gatech edu,负面,2025-03-10 20:15:00,289,377,86
698,talk.politics.guns,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\talk.politics.guns\54887,"In article <1993Apr21.051417.23137@husc3.harvard.edu>, kim39@scws8.harvard.edu (John Kim) writes: Shooting those .44 cal. blanks, I suspect. Them movie guys is dangerous. Practice with them, I hope. -- cdt@rocket.sw.stratus.com --If you believe that I speak for my company, OR cdt@vos.stratus.com write today for my special Investors' Packet...",article apr husc harvard edu kim scws harvard edu john kim writes shooting cal blanks suspect movie guys dangerous practice hope cdt rocket sw stratus com if believe speak company cdt vos stratus com write today special investors packet ...,中性,2025-03-20 10:59:00,445,199,94
732,comp.sys.mac.hardware,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\comp.sys.mac.hardware\51526,"The trackbal on my PB140 no longer moves in the horizontal direction. When I called the nearest Authorized Apple Service person I was told that it probably needed replacing and that would cost me over $150! Ouch! Can anyone recommend a less expensive way to fix this problem? One strange symptom of the problem is that when I take the ball out of the socket and shine a light into the hole I can make the cursor move horizontally by moving the wheel with my finger, it works fine that way but won't w",trackbal pb longer moves horizontal direction when called nearest authorized apple service person told probably needed replacing cost me over ouch can anyone recommend less expensive way fix problem one strange symptom problem when take ball out socket shine light into hole can make cursor move horizontally moving wheel finger works fine way won work if turn off light suggestions comments ben roy ....... just poor college student ....... internet br american edu,负面,2025-03-06 19:52:00,286,23,52
727,comp.graphics,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\comp.graphics\38891,============================================================================== Could someone please tell me the Best FTP'able viewer available for MSDOS I am running a 486 33mhz with SVGA monitor. I need to look at gifs mainly and it would be advantageous if it ran under windows...........thanks,someone please tell me best ftp able viewer available msdos am running mhz svga monitor need look gifs mainly advantageous if ran under windows ........... thanks,中性,2025-03-11 05:30:00,189,111,38
446,talk.politics.mideast,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\talk.politics.mideast\76388,"In Turkish Genocide Apology <9304261739@zuma.UUCP> as scribed by its servile dolt sera@zuma.UUCP (Serdar Argic) we read a response to article <1993Apr26. 175246.24412@colorado.edu> perlman@qso.Colorado.EDU (Eric S. Perlman) who wrote: [EP] This has been discussed before, by several people, on this net. The [EP] statement is attributable either to Hajj Amin al-Husseini, former Grand [EP] Mufti of Jerusalem - and the leader of the Palestinian death squads [EP] during the 1948 war, or to one of his",turkish genocide apology zuma uucp as scribed servile dolt sera zuma uucp serdar argic read response article apr colorado edu perlman qso colorado edu eric perlman who wrote ep discussed before several people net ep statement attributable either hajj amin al husseini former grand ep mufti jerusalem leader palestinian death squads ep during war one chief henchmen russia general dro butcher architect turkish genocide wwi working closely german secret service entered war zone own men acquired important intelligence about soviets experience turkish genocide soviet armenia made him invaluable source germans what fool above true which not wwi russian general dro worked from grave assist soviet armenia soviet armenia became ex soviet armenia dro died then dro travel back time while dead from wwii help nazi germany david davidian dbd urartu sdpa org armenia not learned lesson center regional studies anatolia forgotten box punishment inflicted cambridge ma late turkish president turgut ozal,负面,2025-03-07 17:58:00,155,80,45
132,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\rec.sport.baseball\104874,"In article <1993Apr21.172328.29720@bme.ri.ccf.org>, tknuth@bio.ri.ccf.org writes... The injury is to his fielding hand, which is good. Unfortunately, he may have some ligament damage and may require surgery, which would lay him up for a while. Apparently just a strain of some sort. He hasn't been put on the DL, so it's probably just day-to-day. --Aaron",article apr bme ri ccf org tknuth bio ri ccf org writes ... injury fielding hand which good unfortunately ligament damage require surgery which lay him up while apparently just strain sort hasn put dl probably just day day aaron,正面,2025-03-17 02:47:00,634,109,4
528,soc.religion.christian,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\soc.religion.christian\20864,"For the Lord Himself will descend from Heaven with a shout, with the voice of an archangel, and with the trumpet of God. And the dead in Christ will rise first. Then we who are alive and remain will be caught up together to meet the Lord in the air. And thus we shall always be with the Lord. 1 Thessalonians 4:16-17",lord himself descend from heaven shout voice archangel trumpet god dead christ rise first then who alive remain caught up together meet lord air thus shall always lord thessalonians,中性,2025-03-19 02:38:00,292,46,71
557,comp.sys.mac.hardware,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\comp.sys.mac.hardware\52119,"Log onto SuperMac's BBS (408) 773-4500 and download the Drive 7 Manager software you will find there. If you can't or don't want to call their BBS, call their Tech Support number, (408) 245-0646. Lynn **** From Planet BMUG, the FirstClass BBS of BMUG. The message contained in **** this posting does not in any way reflect BMUG's official views.",log onto supermac bbs download drive manager software find there if can don want call bbs call tech support number lynn from planet bmug firstclass bbs bmug message contained posting not way reflect bmug official views,中性,2025-03-24 11:39:00,124,78,77
545,rec.autos,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\rec.autos\103125,"In article <C5xtp7.MtB@murdoch.acc.Virginia.EDU> jmh@hopper.Virginia.EDU (Jeffrey Hoffmeister) writes: gee.... is it 1999 already? Yes, it will still be on the fox program chasis, anything that will be different on the new car as far as mechanical's is unknown. The suspension will most likely be changed, as well as the drive drain. From what has been printed on it, there is no clear idea of what will be done, as some say it will have the modular V8 and others the current small block... just have",article xtp mtb murdoch acc virginia edu jmh hopper virginia edu jeffrey hoffmeister writes gee .... already still fox program chasis anything different new car as far as mechanical unknown suspension most likely changed as well as drive drain from what printed there clear idea what done as say modular others current small block ... just wait see also far as styling goes from what seen good return tradition scoop sides roof line much like fastback bp,正面,2025-03-27 11:03:00,308,149,9
435,talk.politics.mideast,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.politics.mideast\75969,"Peter Garfiel Freeman writes: Peter, I think you are ridiculous here. Stupidity is not a measure of how well someone knows our judicial system. I guess Marc meant that he is against death penalty. But no matter what he meant, your statement not justified. Regards, Dorin",peter garfiel freeman writes peter think ridiculous here stupidity not measure how well someone knows judicial system guess marc meant against death penalty matter what meant statement not justified regards dorin,负面,2025-03-04 20:55:00,216,136,65
697,talk.religion.misc,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\talk.religion.misc\82777,"ZOROASTRIANISM SAN JOSE, CA, USA Monday April 5, 1993 San Jose Mercury News, Page 1 [Reproduced without permission] _3,700-year tradition still glows - 'Assimilation in U.S. threatens ancient Zoroastrian religion'_ By Jeanne Huber, Mercury News Staff Writer HIGH ON A HILLSIDE above San Jose, flames leap up 24 hours a day from a gleaming brass urn in a temple - one of only four in the United States - dedicated to one of the world's most ancient religions. With the flames go the prayers of about 1",zoroastrianism san jose ca usa monday april san jose mercury news page reproduced without permission year tradition still glows assimilation threatens ancient zoroastrian religion jeanne huber mercury news staff writer high hillside above san jose flames leap up hours day from gleaming brass urn temple one only four united states dedicated one world most ancient religions flames go prayers about bay area zoroastrians faith survive land there fear real fear too said silloo tarapore lafayette one generation die many immigrant groups struggle maintain identity strange land zoroastrians especially poignant concern religion around perhaps years heritage deep scarcely seems comprehensible state where historical sites sometimes less than years old religion great persian empire under kings cyrus darius tradition says when christ born about years later honored visit from three zoroastrian priests magi scholars say many key beliefs christians jews muslims can traced teachings zoroaster zoroastrian prophet yet only about zoroastrians entire world miniscule minority every country which live survival as people,中性,2025-03-16 03:08:00,299,161,55
367,rec.sport.hockey,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\rec.sport.hockey\53839,"mre@teal.Eng.Sun.COM (Mike Eisler) writes: Yes, a point well-taken ... however, even in areas that finally got some games, there's something nagging in the back of your skull when the network that has the national rights in its pocket says on its sports news, ""There's an awesome overtime going on in Quebec City, and we'll *try* to get you an update through the show ..."" when you know that it's on a satellite's feedhorn somewhere up there ... From today's Times, ABC got great ratings in Chicago a",mre teal eng sun com mike eisler writes point well taken ... however even areas finally got games there something nagging back skull when network national rights pocket says sports news there awesome overtime going quebec city ll try get update through show ... when know satellite feedhorn somewhere up there ... from today times abc got great ratings chicago st louis kings flames got west coast only metro new york devils squandered newfound support from year ago when played rangers comparison seniors golf better ... fear overall national numbers not great ... can tell if abc advance marketing not cos don watch much tv ... nhl made sure solid cable before going air even espn ve sold second rights third party systems non sportschannel since not making extra money sitting games ... hockey fans not necessarily watching pre season beach volleyball if playoffs games aren shown somewhere ... gld je me souviens gary dare,正面,2025-03-26 02:16:00,291,2,97
734,rec.sport.baseball,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\rec.sport.baseball\104396,"In article <kingoz.735066879@camelot> kingoz@camelot.bradley.edu (Orin Roth) writes: Probably because everyone (that is, everyone who has cable) can watch every Braves game. They are the only team that has all of its games broadcast nationwide. And if you don't like your local team, or you don't have a local team, the Braves can kind of become your local team because you can watch them every day. --I'm outta here like Vladimir! -Alan ==============================================================",article kingoz camelot kingoz camelot bradley edu orin roth writes probably because everyone everyone who cable can watch every braves game only team all games broadcast nationwide if don like local team don local team braves can kind become local team because can watch every day outta here like vladimir alan what ice what happens water when gets too cold kent what happens people when get too sexually frustrated val kilmer real genius,正面,2025-03-06 21:43:00,436,17,6
